case_id,seed,split,split_ordinal,generator_condition,split_schema_version
synthetic3d-108103,108103,train,3091,primary,1.0
synthetic3d-105059,105059,train,3092,primary,1.0
synthetic3d-101456,101456,train,3093,primary,1.0
synthetic3d-106368,106368,train,3094,primary,1.0
synthetic3d-107787,107787,train,3095,primary,1.0
synthetic3d-107508,107508,train,3096,primary,1.0
synthetic3d-107701,107701,train,3097,primary,1.0
synthetic3d-104599,104599,train,3098,primary,1.0
synthetic3d-101441,101441,train,3099,primary,1.0
synthetic3d-104813,104813,train,3100,primary,1.0
synthetic3d-104169,104169,train,3101,primary,1.0
synthetic3d-104224,104224,train,3102,primary,1.0
synthetic3d-103064,103064,train,3103,primary,1.0
synthetic3d-106039,106039,train,3104,primary,1.0
synthetic3d-104034,104034,train,3105,primary,1.0
synthetic3d-105337,105337,train,3106,primary,1.0
synthetic3d-100418,100418,train,3107,primary,1.0
synthetic3d-106474,106474,train,3108,primary,1.0
synthetic3d-107752,107752,train,3109,primary,1.0
synthetic3d-107411,107411,train,3110,primary,1.0
synthetic3d-108571,108571,train,3111,primary,1.0
synthetic3d-104544,104544,train,3112,primary,1.0
synthetic3d-108411,108411,train,3113,primary,1.0
synthetic3d-102565,102565,train,3114,primary,1.0
synthetic3d-100681,100681,train,3115,primary,1.0
synthetic3d-102126,102126,train,3116,primary,1.0
synthetic3d-104631,104631,train,3117,primary,1.0
synthetic3d-104018,104018,train,3118,primary,1.0
synthetic3d-104719,104719,train,3119,primary,1.0
synthetic3d-102855,102855,train,3120,primary,1.0
synthetic3d-108952,108952,train,3121,primary,1.0
synthetic3d-102497,102497,train,3122,primary,1.0
synthetic3d-103648,103648,train,3123,primary,1.0
synthetic3d-105921,105921,train,3124,primary,1.0
synthetic3d-102300,102300,train,3125,primary,1.0
synthetic3d-101063,101063,train,3126,primary,1.0
synthetic3d-107668,107668,train,3127,primary,1.0
synthetic3d-105900,105900,train,3128,primary,1.0
synthetic3d-108609,108609,train,3129,primary,1.0
synthetic3d-108047,108047,train,3130,primary,1.0
synthetic3d-105435,105435,train,3131,primary,1.0
synthetic3d-106739,106739,train,3132,primary,1.0
synthetic3d-102199,102199,train,3133,primary,1.0
synthetic3d-107299,107299,train,3134,primary,1.0
synthetic3d-101860,101860,train,3135,primary,1.0
synthetic3d-100824,100824,train,3136,primary,1.0
synthetic3d-101580,101580,train,3137,primary,1.0
synthetic3d-103685,103685,train,3138,primary,1.0
synthetic3d-107180,107180,train,3139,primary,1.0
synthetic3d-105881,105881,train,3140,primary,1.0
synthetic3d-108781,108781,train,3141,primary,1.0
synthetic3d-100627,100627,train,3142,primary,1.0
synthetic3d-105004,105004,train,3143,primary,1.0
synthetic3d-100847,100847,train,3144,primary,1.0
synthetic3d-106956,106956,train,3145,primary,1.0
synthetic3d-104473,104473,train,3146,primary,1.0
synthetic3d-100785,100785,train,3147,primary,1.0
synthetic3d-106541,106541,train,3148,primary,1.0
synthetic3d-108236,108236,train,3149,primary,1.0
synthetic3d-100327,100327,train,3150,primary,1.0
synthetic3d-103260,103260,train,3151,primary,1.0
synthetic3d-101579,101579,train,3152,primary,1.0
synthetic3d-105005,105005,train,3153,primary,1.0
synthetic3d-105616,105616,train,3154,primary,1.0
synthetic3d-104545,104545,train,3155,primary,1.0
synthetic3d-107322,107322,train,3156,primary,1.0
synthetic3d-100658,100658,train,3157,primary,1.0
synthetic3d-104861,104861,train,3158,primary,1.0
synthetic3d-106590,106590,train,3159,primary,1.0
synthetic3d-102258,102258,train,3160,primary,1.0
synthetic3d-104817,104817,train,3161,primary,1.0
synthetic3d-101477,101477,train,3162,primary,1.0
synthetic3d-103294,103294,train,3163,primary,1.0
synthetic3d-104328,104328,train,3164,primary,1.0
synthetic3d-108425,108425,train,3165,primary,1.0
synthetic3d-104857,104857,train,3166,primary,1.0
synthetic3d-103155,103155,train,3167,primary,1.0
synthetic3d-101554,101554,train,3168,primary,1.0
synthetic3d-106680,106680,train,3169,primary,1.0
synthetic3d-100740,100740,train,3170,primary,1.0
synthetic3d-105833,105833,train,3171,primary,1.0
synthetic3d-104974,104974,train,3172,primary,1.0
synthetic3d-102577,102577,train,3173,primary,1.0
synthetic3d-104479,104479,train,3174,primary,1.0
synthetic3d-104231,104231,train,3175,primary,1.0
synthetic3d-101248,101248,train,3176,primary,1.0
synthetic3d-101080,101080,train,3177,primary,1.0
synthetic3d-103008,103008,train,3178,primary,1.0
synthetic3d-102759,102759,train,3179,primary,1.0
synthetic3d-107738,107738,train,3180,primary,1.0
synthetic3d-101885,101885,train,3181,primary,1.0
synthetic3d-102888,102888,train,3182,primary,1.0
synthetic3d-104875,104875,train,3183,primary,1.0
synthetic3d-108856,108856,train,3184,primary,1.0
synthetic3d-106348,106348,train,3185,primary,1.0
synthetic3d-105539,105539,train,3186,primary,1.0
synthetic3d-107178,107178,train,3187,primary,1.0
synthetic3d-105700,105700,train,3188,primary,1.0
synthetic3d-108913,108913,train,3189,primary,1.0
synthetic3d-105219,105219,train,3190,primary,1.0
synthetic3d-104414,104414,train,3191,primary,1.0
synthetic3d-102249,102249,train,3192,primary,1.0
synthetic3d-103815,103815,train,3193,primary,1.0
synthetic3d-103210,103210,train,3194,primary,1.0
synthetic3d-102490,102490,train,3195,primary,1.0
synthetic3d-104256,104256,train,3196,primary,1.0
synthetic3d-106110,106110,train,3197,primary,1.0
synthetic3d-107969,107969,train,3198,primary,1.0
synthetic3d-108526,108526,train,3199,primary,1.0
synthetic3d-101141,101141,train,3200,primary,1.0
synthetic3d-107434,107434,train,3201,primary,1.0
synthetic3d-101144,101144,train,3202,primary,1.0
synthetic3d-101575,101575,train,3203,primary,1.0
synthetic3d-104993,104993,train,3204,primary,1.0
synthetic3d-103727,103727,train,3205,primary,1.0
synthetic3d-107313,107313,train,3206,primary,1.0
synthetic3d-107698,107698,train,3207,primary,1.0
synthetic3d-107216,107216,train,3208,primary,1.0
synthetic3d-105207,105207,train,3209,primary,1.0
synthetic3d-102139,102139,train,3210,primary,1.0
synthetic3d-101171,101171,train,3211,primary,1.0
synthetic3d-105049,105049,train,3212,primary,1.0
synthetic3d-101387,101387,train,3213,primary,1.0
synthetic3d-102282,102282,train,3214,primary,1.0
synthetic3d-104598,104598,train,3215,primary,1.0
synthetic3d-107788,107788,train,3216,primary,1.0
synthetic3d-107550,107550,train,3217,primary,1.0
synthetic3d-100670,100670,train,3218,primary,1.0
synthetic3d-108767,108767,train,3219,primary,1.0
synthetic3d-100696,100696,train,3220,primary,1.0
synthetic3d-102465,102465,train,3221,primary,1.0
synthetic3d-103363,103363,train,3222,primary,1.0
synthetic3d-103191,103191,train,3223,primary,1.0
synthetic3d-105703,105703,train,3224,primary,1.0
synthetic3d-105799,105799,train,3225,primary,1.0
synthetic3d-100444,100444,train,3226,primary,1.0
synthetic3d-101217,101217,train,3227,primary,1.0
synthetic3d-105003,105003,train,3228,primary,1.0
synthetic3d-108510,108510,train,3229,primary,1.0
synthetic3d-106842,106842,train,3230,primary,1.0
synthetic3d-105171,105171,train,3231,primary,1.0
synthetic3d-100399,100399,train,3232,primary,1.0
synthetic3d-101586,101586,train,3233,primary,1.0
synthetic3d-103954,103954,train,3234,primary,1.0
synthetic3d-106120,106120,train,3235,primary,1.0
synthetic3d-107365,107365,train,3236,primary,1.0
synthetic3d-107813,107813,train,3237,primary,1.0
synthetic3d-102229,102229,train,3238,primary,1.0
synthetic3d-103896,103896,train,3239,primary,1.0
synthetic3d-100744,100744,train,3240,primary,1.0
synthetic3d-101122,101122,train,3241,primary,1.0
synthetic3d-104058,104058,train,3242,primary,1.0
synthetic3d-105913,105913,train,3243,primary,1.0
synthetic3d-105482,105482,train,3244,primary,1.0
synthetic3d-107843,107843,train,3245,primary,1.0
synthetic3d-106198,106198,train,3246,primary,1.0
synthetic3d-101846,101846,train,3247,primary,1.0
synthetic3d-108908,108908,train,3248,primary,1.0
synthetic3d-105463,105463,train,3249,primary,1.0
synthetic3d-101899,101899,train,3250,primary,1.0
synthetic3d-108184,108184,train,3251,primary,1.0
synthetic3d-100817,100817,train,3252,primary,1.0
synthetic3d-106356,106356,train,3253,primary,1.0
synthetic3d-105896,105896,train,3254,primary,1.0
synthetic3d-107251,107251,train,3255,primary,1.0
synthetic3d-102665,102665,train,3256,primary,1.0
synthetic3d-107620,107620,train,3257,primary,1.0
synthetic3d-104917,104917,train,3258,primary,1.0
synthetic3d-103773,103773,train,3259,primary,1.0
synthetic3d-108316,108316,train,3260,primary,1.0
synthetic3d-105845,105845,train,3261,primary,1.0
synthetic3d-106318,106318,train,3262,primary,1.0
synthetic3d-101413,101413,train,3263,primary,1.0
synthetic3d-103181,103181,train,3264,primary,1.0
synthetic3d-101128,101128,train,3265,primary,1.0
synthetic3d-100192,100192,train,3266,primary,1.0
synthetic3d-106385,106385,train,3267,primary,1.0
synthetic3d-105330,105330,train,3268,primary,1.0
synthetic3d-101780,101780,train,3269,primary,1.0
synthetic3d-106746,106746,train,3270,primary,1.0
synthetic3d-103997,103997,train,3271,primary,1.0
synthetic3d-106931,106931,train,3272,primary,1.0
synthetic3d-103111,103111,train,3273,primary,1.0
synthetic3d-104928,104928,train,3274,primary,1.0
synthetic3d-103400,103400,train,3275,primary,1.0
synthetic3d-106544,106544,train,3276,primary,1.0
synthetic3d-104362,104362,train,3277,primary,1.0
synthetic3d-108828,108828,train,3278,primary,1.0
synthetic3d-104116,104116,train,3279,primary,1.0
synthetic3d-100727,100727,train,3280,primary,1.0
synthetic3d-102401,102401,train,3281,primary,1.0
synthetic3d-107358,107358,train,3282,primary,1.0
synthetic3d-104038,104038,train,3283,primary,1.0
synthetic3d-108177,108177,train,3284,primary,1.0
synthetic3d-106103,106103,train,3285,primary,1.0
synthetic3d-106003,106003,train,3286,primary,1.0
synthetic3d-107888,107888,train,3287,primary,1.0
synthetic3d-108713,108713,train,3288,primary,1.0
synthetic3d-102178,102178,train,3289,primary,1.0
synthetic3d-100161,100161,train,3290,primary,1.0
synthetic3d-103025,103025,train,3291,primary,1.0
synthetic3d-100606,100606,train,3292,primary,1.0
synthetic3d-102679,102679,train,3293,primary,1.0
synthetic3d-102784,102784,train,3294,primary,1.0
synthetic3d-107373,107373,train,3295,primary,1.0
synthetic3d-107019,107019,train,3296,primary,1.0
synthetic3d-105326,105326,train,3297,primary,1.0
synthetic3d-102864,102864,train,3298,primary,1.0
synthetic3d-100006,100006,train,3299,primary,1.0
synthetic3d-106059,106059,train,3300,primary,1.0
synthetic3d-101029,101029,train,3301,primary,1.0
synthetic3d-101159,101159,train,3302,primary,1.0
synthetic3d-100746,100746,train,3303,primary,1.0
synthetic3d-106700,106700,train,3304,primary,1.0
synthetic3d-101650,101650,train,3305,primary,1.0
synthetic3d-106369,106369,train,3306,primary,1.0
synthetic3d-101062,101062,train,3307,primary,1.0
synthetic3d-108538,108538,train,3308,primary,1.0
synthetic3d-107393,107393,train,3309,primary,1.0
synthetic3d-103299,103299,train,3310,primary,1.0
synthetic3d-104300,104300,train,3311,primary,1.0
synthetic3d-105715,105715,train,3312,primary,1.0
synthetic3d-108266,108266,train,3313,primary,1.0
synthetic3d-101170,101170,train,3314,primary,1.0
synthetic3d-105696,105696,train,3315,primary,1.0
synthetic3d-108504,108504,train,3316,primary,1.0
synthetic3d-103593,103593,train,3317,primary,1.0
synthetic3d-102067,102067,train,3318,primary,1.0
synthetic3d-102718,102718,train,3319,primary,1.0
synthetic3d-103374,103374,train,3320,primary,1.0
synthetic3d-106845,106845,train,3321,primary,1.0
synthetic3d-102869,102869,train,3322,primary,1.0
synthetic3d-102363,102363,train,3323,primary,1.0
synthetic3d-106469,106469,train,3324,primary,1.0
synthetic3d-107278,107278,train,3325,primary,1.0
synthetic3d-107514,107514,train,3326,primary,1.0
synthetic3d-108890,108890,train,3327,primary,1.0
synthetic3d-107012,107012,train,3328,primary,1.0
synthetic3d-100623,100623,train,3329,primary,1.0
synthetic3d-100030,100030,train,3330,primary,1.0
synthetic3d-105133,105133,train,3331,primary,1.0
synthetic3d-106813,106813,train,3332,primary,1.0
synthetic3d-101005,101005,train,3333,primary,1.0
synthetic3d-106113,106113,train,3334,primary,1.0
synthetic3d-105723,105723,train,3335,primary,1.0
synthetic3d-100860,100860,train,3336,primary,1.0
synthetic3d-100858,100858,train,3337,primary,1.0
synthetic3d-100640,100640,train,3338,primary,1.0
synthetic3d-101433,101433,train,3339,primary,1.0
synthetic3d-102146,102146,train,3340,primary,1.0
synthetic3d-104031,104031,train,3341,primary,1.0
synthetic3d-101101,101101,train,3342,primary,1.0
synthetic3d-105231,105231,train,3343,primary,1.0
synthetic3d-105378,105378,train,3344,primary,1.0
synthetic3d-103458,103458,train,3345,primary,1.0
synthetic3d-104408,104408,train,3346,primary,1.0
synthetic3d-102973,102973,train,3347,primary,1.0
synthetic3d-102529,102529,train,3348,primary,1.0
synthetic3d-107618,107618,train,3349,primary,1.0
synthetic3d-106231,106231,train,3350,primary,1.0
synthetic3d-108030,108030,train,3351,primary,1.0
synthetic3d-107927,107927,train,3352,primary,1.0
synthetic3d-102649,102649,train,3353,primary,1.0
synthetic3d-104672,104672,train,3354,primary,1.0
synthetic3d-102304,102304,train,3355,primary,1.0
synthetic3d-100344,100344,train,3356,primary,1.0
synthetic3d-106857,106857,train,3357,primary,1.0
synthetic3d-103297,103297,train,3358,primary,1.0
synthetic3d-107307,107307,train,3359,primary,1.0
synthetic3d-106205,106205,train,3360,primary,1.0
synthetic3d-106827,106827,train,3361,primary,1.0
synthetic3d-100813,100813,train,3362,primary,1.0
synthetic3d-102050,102050,train,3363,primary,1.0
synthetic3d-108884,108884,train,3364,primary,1.0
synthetic3d-103788,103788,train,3365,primary,1.0
synthetic3d-104899,104899,train,3366,primary,1.0
synthetic3d-107287,107287,train,3367,primary,1.0
synthetic3d-102999,102999,train,3368,primary,1.0
synthetic3d-105173,105173,train,3369,primary,1.0
synthetic3d-102446,102446,train,3370,primary,1.0
synthetic3d-107774,107774,train,3371,primary,1.0
synthetic3d-103693,103693,train,3372,primary,1.0
synthetic3d-104811,104811,train,3373,primary,1.0
synthetic3d-100437,100437,train,3374,primary,1.0
synthetic3d-108339,108339,train,3375,primary,1.0
synthetic3d-106822,106822,train,3376,primary,1.0
synthetic3d-103384,103384,train,3377,primary,1.0
synthetic3d-107206,107206,train,3378,primary,1.0
synthetic3d-104297,104297,train,3379,primary,1.0
synthetic3d-107485,107485,train,3380,primary,1.0
synthetic3d-102005,102005,train,3381,primary,1.0
synthetic3d-102740,102740,train,3382,primary,1.0
synthetic3d-102536,102536,train,3383,primary,1.0
synthetic3d-100554,100554,train,3384,primary,1.0
synthetic3d-106264,106264,train,3385,primary,1.0
synthetic3d-106696,106696,train,3386,primary,1.0
synthetic3d-104426,104426,train,3387,primary,1.0
synthetic3d-101771,101771,train,3388,primary,1.0
synthetic3d-104604,104604,train,3389,primary,1.0
synthetic3d-107120,107120,train,3390,primary,1.0
synthetic3d-101265,101265,train,3391,primary,1.0
synthetic3d-108768,108768,train,3392,primary,1.0
synthetic3d-106986,106986,train,3393,primary,1.0
synthetic3d-108664,108664,train,3394,primary,1.0
synthetic3d-104021,104021,train,3395,primary,1.0
synthetic3d-102043,102043,train,3396,primary,1.0
synthetic3d-103587,103587,train,3397,primary,1.0
synthetic3d-106950,106950,train,3398,primary,1.0
synthetic3d-106487,106487,train,3399,primary,1.0
synthetic3d-108241,108241,train,3400,primary,1.0
synthetic3d-108810,108810,train,3401,primary,1.0
synthetic3d-107611,107611,train,3402,primary,1.0
synthetic3d-101274,101274,train,3403,primary,1.0
synthetic3d-104926,104926,train,3404,primary,1.0
synthetic3d-100972,100972,train,3405,primary,1.0
synthetic3d-105167,105167,train,3406,primary,1.0
synthetic3d-107769,107769,train,3407,primary,1.0
synthetic3d-108395,108395,train,3408,primary,1.0
synthetic3d-106917,106917,train,3409,primary,1.0
synthetic3d-105338,105338,train,3410,primary,1.0
synthetic3d-102443,102443,train,3411,primary,1.0
synthetic3d-102599,102599,train,3412,primary,1.0
synthetic3d-103464,103464,train,3413,primary,1.0
synthetic3d-100513,100513,train,3414,primary,1.0
synthetic3d-102990,102990,train,3415,primary,1.0
synthetic3d-101049,101049,train,3416,primary,1.0
synthetic3d-107096,107096,train,3417,primary,1.0
synthetic3d-105406,105406,train,3418,primary,1.0
synthetic3d-105945,105945,train,3419,primary,1.0
synthetic3d-107716,107716,train,3420,primary,1.0
synthetic3d-100695,100695,train,3421,primary,1.0
synthetic3d-105583,105583,train,3422,primary,1.0
synthetic3d-106464,106464,train,3423,primary,1.0
synthetic3d-100550,100550,train,3424,primary,1.0
synthetic3d-101640,101640,train,3425,primary,1.0
synthetic3d-104008,104008,train,3426,primary,1.0
synthetic3d-104440,104440,train,3427,primary,1.0
synthetic3d-100260,100260,train,3428,primary,1.0
synthetic3d-106915,106915,train,3429,primary,1.0
synthetic3d-104745,104745,train,3430,primary,1.0
synthetic3d-100795,100795,train,3431,primary,1.0
synthetic3d-105604,105604,train,3432,primary,1.0
synthetic3d-100629,100629,train,3433,primary,1.0
synthetic3d-105701,105701,train,3434,primary,1.0
synthetic3d-108575,108575,train,3435,primary,1.0
synthetic3d-105444,105444,train,3436,primary,1.0
synthetic3d-101245,101245,train,3437,primary,1.0
synthetic3d-103117,103117,train,3438,primary,1.0
synthetic3d-106702,106702,train,3439,primary,1.0
synthetic3d-103598,103598,train,3440,primary,1.0
synthetic3d-105016,105016,train,3441,primary,1.0
synthetic3d-100750,100750,train,3442,primary,1.0
synthetic3d-102896,102896,train,3443,primary,1.0
synthetic3d-107389,107389,train,3444,primary,1.0
synthetic3d-106856,106856,train,3445,primary,1.0
synthetic3d-105034,105034,train,3446,primary,1.0
synthetic3d-108917,108917,train,3447,primary,1.0
synthetic3d-106628,106628,train,3448,primary,1.0
synthetic3d-107566,107566,train,3449,primary,1.0
synthetic3d-102655,102655,train,3450,primary,1.0
synthetic3d-102151,102151,train,3451,primary,1.0
